id,chuong_id,chuong_ten,dieu_id,dieu_ten,khoan_id,diem_id,cap_do,noi_dung,full_citation,ten_van_ban,ngay_ban_hanh,co_quan_ban_hanh,so_hieu,keyphrase,dang_quy_dinh
50,I,QUY ĐỊNH CHUNG,6,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động",6,,khoan,"Người học nghề, tập nghề để làm việc cho người sử dụng lao động có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này.","Điều 6, Khoản 6 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động|người sử dụng lao động,quyen
51,I,QUY ĐỊNH CHUNG,6,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người lao động",7,,khoan,"Người lao động nước ngoài làm việc tại Việt Nam có quyền và nghĩa vụ về an toàn, vệ sinh lao động như đối với người lao động quy định tại khoản 1 và khoản 2 Điều này; riêng việc tham gia bảo hiểm tai nạn lao động, bệnh nghề nghiệp được thực hiện theo quy định của Chính phủ.","Điều 6, Khoản 7 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|bảo hiểm tai nạn lao động|người lao động,quyen
52,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",1,,khoan,Người sử dụng lao động có quyền sau đây,"Điều 7, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,quyen
53,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",1,a,diem,"Yêu cầu người lao động phải chấp hành các nội quy, quy trình, biện pháp bảo đảm an toàn, vệ sinh lao động tại nơi làm việc;","Điều 7, Khoản 1, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn|người lao động,nghia_vu
54,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",1,b,diem,"Khen thưởng người lao động chấp hành tốt và kỷ luật người lao động vi phạm trong việc thực hiện an toàn, vệ sinh lao động;","Điều 7, Khoản 1, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người lao động,nghia_vu
55,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",1,c,diem,"Khiếu nại, tố cáo hoặc khởi kiện theo quy định của pháp luật;","Điều 7, Khoản 1, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
56,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",1,d,diem,"Huy động người lao động tham gia ứng cứu khẩn cấp, khắc phục sự cố, tai nạn lao động.","Điều 7, Khoản 1, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|người lao động,khac
57,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,,khoan,Người sử dụng lao động có nghĩa vụ sau đây,"Điều 7, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,người sử dụng lao động,nghia_vu
58,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,a,diem,"Xây dựng, tổ chức thực hiện và chủ động phối hợp với các cơ quan, tổ chức trong việc bảo đảm an toàn, vệ sinh lao động tại nơi làm việc thuộc phạm vi trách nhiệm của mình cho người lao động và những người có liên quan; đóng bảo hiểm tai nạn lao động, bệnh nghề nghiệp cho người lao động;","Điều 7, Khoản 2, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|nơi làm việc|bảo đảm an toàn|bảo hiểm tai nạn lao động|người lao động,khac
59,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,b,diem,"Tổ chức huấn luyện, hướng dẫn các quy định, nội quy, quy trình, biện pháp bảo đảm an toàn, vệ sinh lao động; trang bị đầy đủ phương tiện, công cụ lao động bảo đảm an toàn, vệ sinh lao động; thực hiện việc chăm sóc sức khỏe, khám phát hiện bệnh nghề nghiệp; thực hiện đầy đủ chế độ đối với người bị tai nạn lao động, bệnh nghề nghiệp cho người lao động;","Điều 7, Khoản 2, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|bảo đảm an toàn|người lao động,khac
60,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,c,diem,Không được buộc người lao động tiếp tục làm công việc hoặc trở lại nơi làm việc khi có nguy cơ xảy ra tai nạn lao động đe dọa nghiêm trọng tính mạng hoặc sức khỏe của người lao động;,"Điều 7, Khoản 2, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|nơi làm việc|xảy ra|người lao động,khac
61,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,d,diem,"Cử người giám sát, kiểm tra việc thực hiện nội quy, quy trình, biện pháp bảo đảm an toàn, vệ sinh lao động tại nơi làm việc theo quy định của pháp luật;","Điều 7, Khoản 2, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn,khac
62,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,đ,diem,"Bố trí bộ phận hoặc người làm công tác an toàn, vệ sinh lao động; phối hợp với Ban chấp hành công đoàn cơ sở thành lập mạng lưới an toàn, vệ sinh viên; phân định trách nhiệm và giao quyền hạn về công tác an toàn, vệ sinh lao động;","Điều 7, Khoản 2, Điểm đ - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,nghia_vu
63,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,e,diem,"Thực hiện việc khai báo, điều tra, thống kê, báo cáo tai nạn lao động, bệnh nghề nghiệp, sự cố kỹ thuật gây mất an toàn, vệ sinh lao động nghiêm trọng; thống kê, báo cáo tình hình thực hiện công tác an toàn, vệ sinh lao động; chấp hành quyết định của thanh tra chuyên ngành về an toàn, vệ sinh lao động;","Điều 7, Khoản 2, Điểm e - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|mất an toàn|gây mất an toàn,nghia_vu
64,I,QUY ĐỊNH CHUNG,7,"Quyền và nghĩa vụ về an toàn, vệ sinh lao động của người sử dụng lao động",2,g,diem,"Lấy ý kiến Ban chấp hành công đoàn cơ sở khi xây dựng kế hoạch, nội quy, quy trình, biện pháp bảo đảm an toàn, vệ sinh lao động.","Điều 7, Khoản 2, Điểm g - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bảo đảm an toàn,nghia_vu
65,I,QUY ĐỊNH CHUNG,8,"Quyền, trách nhiệm của Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác",1,,khoan,"Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác trong phạm vi nhiệm vụ, quyền hạn của mình có quyền và trách nhiệm sau đây","Điều 8, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,quyen
66,I,QUY ĐỊNH CHUNG,8,"Quyền, trách nhiệm của Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác",1,a,diem,"Phối hợp với các cơ quan liên quan tổ chức tuyên truyền, phổ biến, huấn luyện về an toàn, vệ sinh lao động; phát triển các dịch vụ an toàn, vệ sinh lao động;","Điều 8, Khoản 1, Điểm a - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
67,I,QUY ĐỊNH CHUNG,8,"Quyền, trách nhiệm của Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác",1,b,diem,"Tham gia ý kiến, giám sát, phản biện xã hội trong việc xây dựng chế độ chính sách, pháp luật về an toàn, vệ sinh lao động theo quy định của pháp luật;","Điều 8, Khoản 1, Điểm b - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,,khac
68,I,QUY ĐỊNH CHUNG,8,"Quyền, trách nhiệm của Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác",1,c,diem,"Tham gia cùng với các cơ quan quản lý nhà nước đề xuất giải pháp cải thiện điều kiện lao động, phòng, chống tai nạn lao động, bệnh nghề nghiệp, triển khai công tác nghiên cứu khoa học;","Điều 8, Khoản 1, Điểm c - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|bệnh nghề nghiệp|điều kiện lao động,dieu_kien
69,I,QUY ĐỊNH CHUNG,8,"Quyền, trách nhiệm của Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác",1,d,diem,"Vận động đoàn viên, hội viên thực hiện công tác bảo đảm an toàn, vệ sinh lao động;","Điều 8, Khoản 1, Điểm d - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,bảo đảm an toàn,khac
70,I,QUY ĐỊNH CHUNG,8,"Quyền, trách nhiệm của Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác",1,đ,diem,"Phát hiện và kiến nghị với cơ quan nhà nước có thẩm quyền xử lý kịp thời các hành vi vi phạm pháp luật về an toàn, vệ sinh lao động.","Điều 8, Khoản 1, Điểm đ - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,có thẩm quyền,khac
71,I,QUY ĐỊNH CHUNG,8,"Quyền, trách nhiệm của Mặt trận Tổ quốc Việt Nam, các tổ chức thành viên của Mặt trận và các tổ chức xã hội khác",2,,khoan,"Tổ chức đại diện người sử dụng lao động thực hiện quyền và trách nhiệm quy định tại khoản 1 Điều này; có trách nhiệm tham gia Hội đồng an toàn, vệ sinh lao động theo quy định tại Điều 88 của Luật này; vận động người sử dụng lao động tổ chức đối thoại tại nơi làm việc, thương lượng tập thể, thỏa ước lao động tập thể, thực hiện các biện pháp cải thiện điều kiện lao động nhằm bảo đảm an toàn, vệ sinh lao động tại nơi làm việc.","Điều 8, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn|điều kiện lao động|người sử dụng lao động,nghia_vu
72,I,QUY ĐỊNH CHUNG,9,"Quyền, trách nhiệm của tổ chức công đoàn trong công tác an toàn, vệ sinh lao động",1,,khoan,"Tham gia với cơ quan nhà nước xây dựng chính sách, pháp luật về an toàn, vệ sinh lao động. Kiến nghị cơ quan nhà nước có thẩm quyền xây dựng, sửa đổi, bổ sung chính sách, pháp luật có liên quan đến quyền, nghĩa vụ của người lao động về an toàn, vệ sinh lao động.","Điều 9, Khoản 1 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,có thẩm quyền|người lao động,khac
73,I,QUY ĐỊNH CHUNG,9,"Quyền, trách nhiệm của tổ chức công đoàn trong công tác an toàn, vệ sinh lao động",2,,khoan,"Tham gia, phối hợp với cơ quan nhà nước thanh tra, kiểm tra, giám sát việc thực hiện chính sách, pháp luật về an toàn, vệ sinh lao động có liên quan đến quyền, nghĩa vụ của người lao động; tham gia xây dựng, hướng dẫn thực hiện, giám sát việc thực hiện kế hoạch, quy chế, nội quy và các biện pháp bảo đảm an toàn, vệ sinh lao động cải thiện điều kiện lao động cho người lao động tại nơi làm việc; tham gia điều tra tai nạn lao động theo quy định của pháp luật.","Điều 9, Khoản 2 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,tai nạn lao động|nơi làm việc|bảo đảm an toàn|điều tra tai nạn lao động|điều kiện lao động|người lao động,dieu_kien
74,I,QUY ĐỊNH CHUNG,9,"Quyền, trách nhiệm của tổ chức công đoàn trong công tác an toàn, vệ sinh lao động",3,,khoan,"Yêu cầu cơ quan, tổ chức, doanh nghiệp, cá nhân có trách nhiệm thực hiện ngay biện pháp bảo đảm an toàn, vệ sinh lao động, thực hiện các biện pháp khắc phục, kể cả trường hợp phải tạm ngừng hoạt động khi phát hiện nơi làm việc có yếu tố có hại hoặc yếu tố nguy hiểm đến sức khỏe, tính mạng của con người trong quá trình lao động.","Điều 9, Khoản 3 - Luật An toàn, vệ sinh lao động số 84/2015/QH13","Luật An toàn, vệ sinh lao động 2015",ngày 25 tháng 06 năm 2015,Quốc Hội,Luật số: 84/2015/QH13,nơi làm việc|bảo đảm an toàn|yếu tố có hại|yếu tố nguy hiểm|quá trình lao động,nghia_vu
